qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,q1_ms,q2_ms,q3_ms,race_name,year,round,circuitId,era,full_name,nationality,constructor_name,circuit_name,country,positionOrder,points,grid,dnf,grid_vs_finish,best_qual_ms,q1_vs_team_avg_ms,reached_q2,reached_q3
5364,876,808,207,21,19,1:28.756,,,88756.0,,,Indian Grand Prix,2012,17,68,V8,Vitaly Petrov,Russian,Caterham,Buddh International Circuit,India,17,0.0,19,False,2.0,88756.0,-372.0,0,0
5365,876,5,207,20,20,1:29.500,,,89500.0,,,Indian Grand Prix,2012,17,68,V8,Heikki Kovalainen,Finnish,Caterham,Buddh International Circuit,India,18,0.0,20,False,2.0,89500.0,372.0,0,0
5366,876,10,206,24,21,1:29.613,,,89613.0,,,Indian Grand Prix,2012,17,68,V8,Timo Glock,German,Marussia,Buddh International Circuit,India,20,0.0,21,False,1.0,89613.0,-524.5,0,0
5367,876,37,164,22,22,1:30.592,,,90592.0,,,Indian Grand Prix,2012,17,68,V8,Pedro de la Rosa,Spanish,HRT,Buddh International Circuit,India,23,0.0,22,True,-1.0,90592.0,-0.5,0,0
5368,876,39,164,23,23,1:30.593,,,90593.0,,,Indian Grand Prix,2012,17,68,V8,Narain Karthikeyan,Indian,HRT,Buddh International Circuit,India,21,0.0,23,False,2.0,90593.0,0.5,0,0
5369,876,819,206,25,24,1:30.662,,,90662.0,,,Indian Grand Prix,2012,17,68,V8,Charles Pic,French,Marussia,Buddh International Circuit,India,19,0.0,24,False,5.0,90662.0,524.5,0,0
5370,877,1,1,4,1,1:41.497,1:40.901,1:40.630,101497.0,100901.00000000001,100630.0,Abu Dhabi Grand Prix,2012,18,24,V8,Lewis Hamilton,British,McLaren,Yas Marina Circuit,Uae,21,0.0,1,True,-20.0,100630.0,-422.5,1,1
5371,877,17,9,2,2,1:41.933,1:41.277,1:40.978,101933.0,101277.0,100978.00000000001,Abu Dhabi Grand Prix,2012,18,24,V8,Mark Webber,Australian,Red Bull,Yas Marina Circuit,Uae,20,0.0,2,True,-18.0,100978.00000000001,-113.5,1,1
5372,877,20,9,1,3,1:42.160,1:41.511,1:41.073,102160.0,101511.0,101073.00000000001,Abu Dhabi Grand Prix,2012,18,24,V8,Sebastian Vettel,German,Red Bull,Yas Marina Circuit,Uae,3,15.0,24,False,21.0,101073.00000000001,113.5,1,1
5373,877,813,3,18,4,1:41.981,1:41.907,1:41.226,101981.0,101907.0,101226.0,Abu Dhabi Grand Prix,2012,18,24,V8,Pastor Maldonado,Venezuelan,Williams,Yas Marina Circuit,Uae,5,10.0,3,False,-2.0,101226.0,-658.5,1,1
5374,877,8,208,9,5,1:42.222,1:41.532,1:41.260,102222.00000000001,101532.0,101259.99999999999,Abu Dhabi Grand Prix,2012,18,24,V8,Kimi RÃ_ikkÃÂ¦nen,Finnish,Lotus F1,Yas Marina Circuit,Uae,1,25.0,4,False,3.0,101259.99999999999,88.00000000001455,1,1
5375,877,18,1,3,6,1:42.342,1:41.873,1:41.290,102342.0,101872.99999999999,101289.99999999999,Abu Dhabi Grand Prix,2012,18,24,V8,Jenson Button,British,McLaren,Yas Marina Circuit,Uae,4,12.0,5,False,1.0,101289.99999999999,422.5,1,1
5376,877,4,6,5,7,1:41.939,1:41.514,1:41.582,101939.0,101514.00000000001,101582.0,Abu Dhabi Grand Prix,2012,18,24,V8,Fernando Alonso,Spanish,Ferrari,Yas Marina Circuit,Uae,2,18.0,6,False,4.0,101582.0,-17.5,1,1
5377,877,3,131,8,8,1:41.926,1:41.698,1:41.603,101926.0,101698.00000000001,101603.00000000001,Abu Dhabi Grand Prix,2012,18,24,V8,Nico Rosberg,German,Mercedes,Yas Marina Circuit,Uae,23,0.0,7,True,-16.0,101603.00000000001,-404.5,1,1
5378,877,13,6,6,9,1:41.974,1:41.846,1:41.723,101973.99999999999,101846.0,101723.0,Abu Dhabi Grand Prix,2012,18,24,V8,Felipe Massa,Brazilian,Ferrari,Yas Marina Circuit,Uae,7,6.0,8,False,1.0,101723.0,17.499999999985448,1,1
5379,877,154,208,10,10,1:42.046,1:41.620,1:41.778,102045.99999999999,101620.0,101777.99999999999,Abu Dhabi Grand Prix,2012,18,24,V8,Romain Grosjean,French,Lotus F1,Yas Marina Circuit,Uae,19,0.0,9,True,-10.0,101777.99999999999,-88.00000000001455,1,1
5380,877,807,10,12,11,1:42.579,1:42.019,,102579.00000000001,102019.0,,Abu Dhabi Grand Prix,2012,18,24,V8,Nico HÃ_lkenberg,German,Force India,Yas Marina Circuit,Uae,24,0.0,10,True,-14.0,102019.0,3.500000000014552,1,0
5381,877,815,15,15,12,1:42.624,1:42.084,,102624.0,102084.0,,Abu Dhabi Grand Prix,2012,18,24,V8,Sergio PÃÂ©rez,Mexican,Sauber,Yas Marina Circuit,Uae,15,0.0,11,False,-4.0,102084.0,-479.0,1,0
5382,877,814,10,11,13,1:42.572,1:42.218,,102572.0,102218.0,,Abu Dhabi Grand Prix,2012,18,24,V8,Paul di Resta,British,Force India,Yas Marina Circuit,Uae,9,2.0,12,False,3.0,102218.0,-3.5,1,0
5383,877,30,131,7,14,1:42.735,1:42.289,,102735.0,102289.0,,Abu Dhabi Grand Prix,2012,18,24,V8,Michael Schumacher,German,Mercedes,Yas Marina Circuit,Uae,11,0.0,13,False,2.0,102289.0,404.5,1,0
5384,877,811,3,19,15,1:43.298,1:42.330,,103298.0,102330.0,,Abu Dhabi Grand Prix,2012,18,24,V8,Bruno Senna,Brazilian,Williams,Yas Marina Circuit,Uae,8,4.0,14,False,6.0,102330.0,658.5,1,0
5385,877,155,15,14,16,1:43.582,1:42.606,,103582.0,102606.0,,Abu Dhabi Grand Prix,2012,18,24,V8,Kamui Kobayashi,Japanese,Sauber,Yas Marina Circuit,Uae,6,8.0,15,False,9.0,102606.0,479.0,1,0
5386,877,817,5,16,17,1:43.280,1:42.765,,103280.0,102765.0,,Abu Dhabi Grand Prix,2012,18,24,V8,Daniel Ricciardo,Australian,Toro Rosso,Yas Marina Circuit,Uae,10,1.0,16,False,6.0,102765.0,-389.0,1,0
5387,877,818,5,17,18,1:44.058,,,104058.0,,,Abu Dhabi Grand Prix,2012,18,24,V8,Jean-ÃÃ¤ric Vergne,French,Toro Rosso,Yas Marina Circuit,Uae,12,0.0,17,False,5.0,104058.0,389.0,0,0
5388,877,5,207,20,19,1:44.956,,,104956.0,,,Abu Dhabi Grand Prix,2012,18,24,V8,Heikki Kovalainen,Finnish,Caterham,Yas Marina Circuit,Uae,13,0.0,18,False,5.0,104956.0,-97.5,0,0
5389,877,819,206,25,20,1:45.089,,,105089.0,,,Abu Dhabi Grand Prix,2012,18,24,V8,Charles Pic,French,Marussia,Yas Marina Circuit,Uae,18,0.0,19,True,1.0,105089.0,-168.5,0,0
5390,877,808,207,21,21,1:45.151,,,105151.00000000001,,,Abu Dhabi Grand Prix,2012,18,24,V8,Vitaly Petrov,Russian,Caterham,Yas Marina Circuit,Uae,16,0.0,20,False,4.0,105151.00000000001,97.50000000001455,0,0
5391,877,10,206,24,22,1:45.426,,,105426.0,,,Abu Dhabi Grand Prix,2012,18,24,V8,Timo Glock,German,Marussia,Yas Marina Circuit,Uae,14,0.0,21,False,7.0,105426.0,168.5,0,0
5392,877,37,164,22,23,1:45.766,,,105765.99999999999,,,Abu Dhabi Grand Prix,2012,18,24,V8,Pedro de la Rosa,Spanish,HRT,Yas Marina Circuit,Uae,17,0.0,22,False,5.0,105765.99999999999,-308.00000000001455,0,0
5393,877,39,164,23,24,1:46.382,,,106382.0,,,Abu Dhabi Grand Prix,2012,18,24,V8,Narain Karthikeyan,Indian,HRT,Yas Marina Circuit,Uae,22,0.0,23,True,1.0,106382.0,308.0,0,0
5394,878,20,9,1,1,1:36.558,1:35.796,1:35.657,96558.0,95795.99999999999,95657.0,United States Grand Prix,2012,19,69,V8,Sebastian Vettel,German,Red Bull,Circuit of the Americas,Usa,2,18.0,1,False,-1.0,95657.0,-328.5,1,1
5395,878,1,1,4,2,1:37.058,1:36.795,1:35.766,97058.0,96795.0,95765.99999999999,United States Grand Prix,2012,19,69,V8,Lewis Hamilton,British,McLaren,Circuit of the Americas,Usa,1,25.0,2,False,1.0,95765.99999999999,-253.5,1,1
5396,878,17,9,2,3,1:37.215,1:36.298,1:36.174,97215.0,96298.0,96174.0,United States Grand Prix,2012,19,69,V8,Mark Webber,Australian,Red Bull,Circuit of the Americas,Usa,23,0.0,3,True,-20.0,96174.0,328.5,1,1
5397,878,154,208,10,4,1:37.486,1:36.906,1:36.587,97485.99999999999,96906.0,96587.0,United States Grand Prix,2012,19,69,V8,Romain Grosjean,French,Lotus F1,Circuit of the Americas,Usa,7,6.0,8,False,1.0,96587.0,-282.50000000001455,1,1
5398,878,8,208,9,5,1:38.051,1:37.404,1:36.708,98051.0,97404.0,96708.0,United States Grand Prix,2012,19,69,V8,Kimi RÃ_ikkÃÂ¦nen,Finnish,Lotus F1,Circuit of the Americas,Usa,6,8.0,4,False,-2.0,96708.0,282.5,1,1
5399,878,30,131,7,6,1:37.927,1:37.102,1:36.794,97926.99999999999,97102.0,96794.0,United States Grand Prix,2012,19,69,V8,Michael Schumacher,German,Mercedes,Circuit of the Americas,Usa,16,0.0,5,False,-11.0,96794.0,-467.50000000001455,1,1
5400,878,13,6,6,7,1:37.667,1:36.549,1:36.937,97667.0,96549.0,96937.0,United States Grand Prix,2012,19,69,V8,Felipe Massa,Brazilian,Ferrari,Circuit of the Americas,Usa,4,12.0,11,False,7.0,96937.0,-150.5,1,1
5401,878,807,10,12,8,1:37.756,1:37.066,1:37.141,97756.0,97066.0,97140.99999999999,United States Grand Prix,2012,19,69,V8,Nico HÃ_lkenberg,German,Force India,Circuit of the Americas,Usa,8,4.0,6,False,-2.0,97140.99999999999,-174.0,1,1
5402,878,4,6,5,9,1:37.968,1:37.123,1:37.300,97968.0,97122.99999999999,97300.0,United States Grand Prix,2012,19,69,V8,Fernando Alonso,Spanish,Ferrari,Circuit of the Americas,Usa,3,15.0,7,False,4.0,97300.0,150.5,1,1
5403,878,813,3,18,10,1:37.537,1:37.011,1:37.842,97537.0,97011.0,97842.0,United States Grand Prix,2012,19,69,V8,Pastor Maldonado,Venezuelan,Williams,Circuit of the Americas,Usa,9,2.0,9,False,0.0,97842.0,8.5,1,1
5404,878,811,3,19,11,1:37.520,1:37.604,,97520.00000000001,97604.0,,United States Grand Prix,2012,19,69,V8,Bruno Senna,Brazilian,Williams,Circuit of the Americas,Usa,10,1.0,10,False,0.0,97604.0,-8.499999999985448,1,0
5405,878,18,1,3,12,1:37.565,1:37.616,,97565.0,97616.0,,United States Grand Prix,2012,19,69,V8,Jenson Button,British,McLaren,Circuit of the Americas,Usa,5,10.0,12,False,7.0,97616.0,253.5,1,0
5406,878,814,10,11,13,1:38.104,1:37.665,,98104.0,97664.99999999999,,United States Grand Prix,2012,19,69,V8,Paul di Resta,British,Force India,Circuit of the Americas,Usa,15,0.0,13,False,-2.0,97664.99999999999,174.0,1,0
5407,878,818,5,17,14,1:38.434,1:37.879,,98434.0,97878.99999999999,,United States Grand Prix,2012,19,69,V8,Jean-ÃÃ¤ric Vergne,French,Toro Rosso,Circuit of the Americas,Usa,24,0.0,14,True,-10.0,97878.99999999999,-340.0,1,0
5408,878,815,15,15,15,1:38.500,1:38.206,,98500.0,98206.0,,United States Grand Prix,2012,19,69,V8,Sergio PÃÂ©rez,Mexican,Sauber,Circuit of the Americas,Usa,11,0.0,15,False,4.0,98206.0,41.0,1,0
5409,878,155,15,14,16,1:38.418,1:38.437,,98418.0,98437.0,,United States Grand Prix,2012,19,69,V8,Kamui Kobayashi,Japanese,Sauber,Circuit of the Americas,Usa,14,0.0,16,False,2.0,98437.0,-41.0,1,0
5410,878,3,131,8,17,1:38.862,1:38.501,,98862.0,98501.0,,United States Grand Prix,2012,19,69,V8,Nico Rosberg,German,Mercedes,Circuit of the Americas,Usa,13,0.0,17,False,4.0,98501.0,467.5,1,0
5411,878,817,5,16,18,1:39.114,,,99114.0,,,United States Grand Prix,2012,19,69,V8,Daniel Ricciardo,Australian,Toro Rosso,Circuit of the Americas,Usa,12,0.0,18,False,6.0,99114.0,340.0,0,0
5412,878,10,206,24,19,1:40.056,,,100056.0,,,United States Grand Prix,2012,19,69,V8,Timo Glock,German,Marussia,Circuit of the Americas,Usa,19,0.0,19,False,0.0,100056.0,-304.0,0,0
5413,878,819,206,25,20,1:40.664,,,100664.0,,,United States Grand Prix,2012,19,69,V8,Charles Pic,French,Marussia,Circuit of the Americas,Usa,20,0.0,20,False,0.0,100664.0,304.0,0,0
5414,878,808,207,21,21,1:40.809,,,100809.0,,,United States Grand Prix,2012,19,69,V8,Vitaly Petrov,Russian,Caterham,Circuit of the Americas,Usa,17,0.0,21,False,4.0,100809.0,-178.5,0,0
5415,878,5,207,20,22,1:41.166,,,101166.0,,,United States Grand Prix,2012,19,69,V8,Heikki Kovalainen,Finnish,Caterham,Circuit of the Americas,Usa,18,0.0,22,False,4.0,101166.0,178.5,0,0
5416,878,37,164,22,23,1:42.011,,,102011.0,,,United States Grand Prix,2012,19,69,V8,Pedro de la Rosa,Spanish,HRT,Circuit of the Americas,Usa,21,0.0,23,False,2.0,102011.0,-364.5,0,0
5417,878,39,164,23,24,1:42.740,,,102740.00000000001,,,United States Grand Prix,2012,19,69,V8,Narain Karthikeyan,Indian,HRT,Circuit of the Americas,Usa,22,0.0,24,False,2.0,102740.00000000001,364.50000000001455,0,0
5418,879,1,1,4,1,1:15.075,1:13.398,1:12.458,75075.0,73398.0,72458.0,Brazilian Grand Prix,2012,20,18,V8,Lewis Hamilton,British,McLaren,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,20,0.0,1,True,-19.0,72458.0,-190.5,1,1
5419,879,18,1,3,2,1:15.456,1:13.515,1:12.513,75456.0,73515.0,72513.0,Brazilian Grand Prix,2012,20,18,V8,Jenson Button,British,McLaren,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,1,25.0,2,False,1.0,72513.0,190.5,1,1
5420,879,17,9,2,3,1:16.180,1:13.667,1:12.581,76180.0,73667.0,72581.0,Brazilian Grand Prix,2012,20,18,V8,Mark Webber,Australian,Red Bull,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,4,12.0,3,False,-1.0,72581.0,268.0,1,1
5421,879,20,9,1,4,1:15.644,1:13.209,1:12.760,75644.0,73209.0,72760.0,Brazilian Grand Prix,2012,20,18,V8,Sebastian Vettel,German,Red Bull,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,6,8.0,4,False,-2.0,72760.0,-268.0,1,1
5422,879,13,6,6,5,1:16.263,1:14.048,1:12.987,76263.0,74048.0,72987.0,Brazilian Grand Prix,2012,20,18,V8,Felipe Massa,Brazilian,Ferrari,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,3,15.0,5,False,2.0,72987.0,83.0,1,1
5423,879,813,3,18,6,1:16.266,1:13.698,1:13.174,76265.99999999999,73698.00000000001,73174.0,Brazilian Grand Prix,2012,20,18,V8,Pastor Maldonado,Venezuelan,Williams,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,22,0.0,16,True,-6.0,73174.0,466.49999999998545,1,1
5424,879,807,10,12,7,1:15.536,1:13.704,1:13.206,75536.0,73704.00000000001,73206.0,Brazilian Grand Prix,2012,20,18,V8,Nico HÃ_lkenberg,German,Force India,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,5,10.0,6,False,1.0,73206.0,-182.5,1,1
5425,879,4,6,5,8,1:16.097,1:13.856,1:13.253,76097.00000000001,73856.0,73253.0,Brazilian Grand Prix,2012,20,18,V8,Fernando Alonso,Spanish,Ferrari,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,2,18.0,7,False,5.0,73253.0,-82.99999999998545,1,1
5426,879,8,208,9,9,1:16.432,1:13.698,1:13.298,76432.0,73698.00000000001,73298.0,Brazilian Grand Prix,2012,20,18,V8,Kimi RÃ_ikkÃÂ¦nen,Finnish,Lotus F1,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,10,1.0,8,False,-2.0,73298.0,-267.5,1,1
5427,879,3,131,8,10,1:15.929,1:13.848,1:13.489,75929.0,73848.0,73489.0,Brazilian Grand Prix,2012,20,18,V8,Nico Rosberg,German,Mercedes,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,15,0.0,9,False,-6.0,73489.0,-38.0,1,1
5428,879,814,10,11,11,1:15.901,1:14.121,,75901.0,74121.0,,Brazilian Grand Prix,2012,20,18,V8,Paul di Resta,British,Force India,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,19,0.0,10,True,-9.0,74121.0,182.5,1,0
5429,879,811,3,19,12,1:15.333,1:14.219,,75333.0,74219.0,,Brazilian Grand Prix,2012,20,18,V8,Bruno Senna,Brazilian,Williams,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,23,0.0,11,True,-12.0,74219.0,-466.5,1,0
5430,879,815,15,15,13,1:15.974,1:14.234,,75974.0,74234.0,,Brazilian Grand Prix,2012,20,18,V8,Sergio PÃÂ©rez,Mexican,Sauber,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,24,0.0,12,True,-12.0,74234.0,-213.0,1,0
5431,879,30,131,7,14,1:16.005,1:14.334,,76005.0,74334.0,,Brazilian Grand Prix,2012,20,18,V8,Michael Schumacher,German,Mercedes,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,7,6.0,13,False,6.0,74334.0,38.0,1,0
5432,879,155,15,14,15,1:16.400,1:14.380,,76400.0,74380.0,,Brazilian Grand Prix,2012,20,18,V8,Kamui Kobayashi,Japanese,Sauber,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,9,2.0,14,False,5.0,74380.0,213.0,1,0
5433,879,817,5,16,16,1:16.744,1:14.574,,76744.0,74574.0,,Brazilian Grand Prix,2012,20,18,V8,Daniel Ricciardo,Australian,Toro Rosso,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,13,0.0,15,False,2.0,74574.0,11.0,1,0
5434,879,818,5,17,17,1:16.722,1:14.619,,76722.00000000001,74619.0,,Brazilian Grand Prix,2012,20,18,V8,Jean-ÃÃ¤ric Vergne,French,Toro Rosso,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,8,4.0,17,False,9.0,74619.0,-10.999999999985448,1,0
5435,879,154,208,10,18,1:16.967,,,76967.0,,,Brazilian Grand Prix,2012,20,18,V8,Romain Grosjean,French,Lotus F1,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,21,0.0,18,True,-3.0,76967.0,267.5,0,0
5436,879,808,207,21,19,1:17.073,,,77073.00000000001,,,Brazilian Grand Prix,2012,20,18,V8,Vitaly Petrov,Russian,Caterham,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,11,0.0,19,False,8.0,77073.00000000001,-6.499999999985448,0,0
5437,879,5,207,20,20,1:17.086,,,77086.0,,,Brazilian Grand Prix,2012,20,18,V8,Heikki Kovalainen,Finnish,Caterham,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,14,0.0,20,False,6.0,77086.0,6.5,0,0
5438,879,10,206,24,21,1:17.508,,,77508.0,,,Brazilian Grand Prix,2012,20,18,V8,Timo Glock,German,Marussia,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,16,0.0,21,False,5.0,77508.0,-298.0,0,0
5439,879,819,206,25,22,1:18.104,,,78104.0,,,Brazilian Grand Prix,2012,20,18,V8,Charles Pic,French,Marussia,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,12,0.0,22,False,10.0,78104.0,298.0,0,0
5440,879,39,164,23,23,1:19.576,,,79576.0,,,Brazilian Grand Prix,2012,20,18,V8,Narain Karthikeyan,Indian,HRT,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,18,0.0,23,False,5.0,79576.0,-61.5,0,0
5441,879,37,164,22,24,1:19.699,,,79699.0,,,Brazilian Grand Prix,2012,20,18,V8,Pedro de la Rosa,Spanish,HRT,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,17,0.0,24,False,7.0,79699.0,61.5,0,0
5442,880,20,9,1,1,1:44.657,1:36.745,1:27.407,104657.0,96745.0,87407.0,Australian Grand Prix,2013,1,1,V8,Sebastian Vettel,German,Red Bull,Albert Park Grand Prix Circuit,Australia,3,15.0,1,False,-2.0,87407.0,92.5,1,1
5443,880,17,9,2,2,1:44.472,1:36.524,1:27.827,104472.00000000001,96524.0,87827.0,Australian Grand Prix,2013,1,1,V8,Mark Webber,Australian,Red Bull,Albert Park Grand Prix Circuit,Australia,6,8.0,2,False,-4.0,87827.0,-92.49999999998545,1,1
5444,880,1,131,10,3,1:45.456,1:36.625,1:28.087,105456.0,96625.0,88087.0,Australian Grand Prix,2013,1,1,V8,Lewis Hamilton,British,Mercedes,Albert Park Grand Prix Circuit,Australia,5,10.0,3,False,-2.0,88087.0,1038.0,1,1
5445,880,13,6,4,4,1:44.635,1:36.666,1:28.490,104634.99999999999,96666.0,88490.0,Australian Grand Prix,2013,1,1,V8,Felipe Massa,Brazilian,Ferrari,Albert Park Grand Prix Circuit,Australia,4,12.0,4,False,0.0,88490.0,392.49999999998545,1,1
5446,880,4,6,3,5,1:43.850,1:36.691,1:28.493,103850.0,96691.0,88493.0,Australian Grand Prix,2013,1,1,V8,Fernando Alonso,Spanish,Ferrari,Albert Park Grand Prix Circuit,Australia,2,18.0,5,False,3.0,88493.0,-392.5,1,1
5447,880,3,131,9,6,1:43.380,1:36.194,1:28.523,103380.0,96194.0,88523.0,Australian Grand Prix,2013,1,1,V8,Nico Rosberg,German,Mercedes,Albert Park Grand Prix Circuit,Australia,20,0.0,6,True,-14.0,88523.0,-1038.0,1,1
5448,880,8,208,7,7,1:45.545,1:37.517,1:28.738,105545.0,97517.0,88738.0,Australian Grand Prix,2013,1,1,V8,Kimi RÃ_ikkÃÂ¦nen,Finnish,Lotus F1,Albert Park Grand Prix Circuit,Australia,1,25.0,7,False,6.0,88738.0,630.5,1,1
5449,880,154,208,8,8,1:44.284,1:37.641,1:29.013,104283.99999999999,97640.99999999999,89013.0,Australian Grand Prix,2013,1,1,V8,Romain Grosjean,French,Lotus F1,Albert Park Grand Prix Circuit,Australia,10,1.0,8,False,-2.0,89013.0,-630.5000000000146,1,1
5450,880,814,10,14,9,1:45.601,1:36.901,1:29.305,105601.0,96901.00000000001,89305.0,Australian Grand Prix,2013,1,1,V8,Paul di Resta,British,Force India,Albert Park Grand Prix Circuit,Australia,8,4.0,9,False,1.0,89305.0,-864.5,1,1
5451,880,18,1,5,10,1:44.688,1:36.644,1:30.357,104688.0,96644.0,90357.0,Australian Grand Prix,2013,1,1,V8,Jenson Button,British,McLaren,Albert Park Grand Prix Circuit,Australia,9,2.0,10,False,1.0,90357.0,144.0,1,1
5452,880,807,15,11,11,1:45.930,1:38.067,,105930.0,98067.0,,Australian Grand Prix,2013,1,1,V8,Nico HÃ_lkenberg,German,Sauber,Albert Park Grand Prix Circuit,Australia,22,0.0,11,True,-11.0,98067.0,-923.0,1,0
5453,880,16,10,15,12,1:47.330,1:38.134,,107330.0,98134.0,,Australian Grand Prix,2013,1,1,V8,Adrian Sutil,German,Force India,Albert Park Grand Prix Circuit,Australia,7,6.0,12,False,5.0,98134.0,864.5,1,0
5454,880,818,5,18,13,1:44.871,1:38.778,,104871.00000000001,98777.99999999999,,Australian Grand Prix,2013,1,1,V8,Jean-ÃÃ¤ric Vergne,French,Toro Rosso,Albert Park Grand Prix Circuit,Australia,12,0.0,13,False,1.0,98777.99999999999,-789.4999999999854,1,0
5455,880,817,5,19,14,1:46.450,1:39.042,,106450.0,99042.0,,Australian Grand Prix,2013,1,1,V8,Daniel Ricciardo,Australian,Toro Rosso,Albert Park Grand Prix Circuit,Australia,19,0.0,14,True,-5.0,99042.0,789.5,1,0
5456,880,815,1,6,15,1:44.400,1:39.900,,104400.0,99900.0,,Australian Grand Prix,2013,1,1,V8,Sergio PÃÂ©rez,Mexican,McLaren,Albert Park Grand Prix Circuit,Australia,11,0.0,15,False,4.0,99900.0,-144.0,1,0
5457,880,822,3,17,16,1:47.328,1:40.290,,107328.0,100289.99999999999,,Australian Grand Prix,2013,1,1,V8,Valtteri Bottas,Finnish,Williams,Albert Park Grand Prix Circuit,Australia,14,0.0,16,False,2.0,100289.99999999999,-143.0,1,0
5458,880,813,3,16,17,1:47.614,,,107614.0,,,Australian Grand Prix,2013,1,1,V8,Pastor Maldonado,Venezuelan,Williams,Albert Park Grand Prix Circuit,Australia,21,0.0,17,True,-4.0,107614.0,143.0,0,0
5459,880,821,15,12,18,1:47.776,,,107776.00000000001,,,Australian Grand Prix,2013,1,1,V8,Esteban GutiÃÂ©rrez,Mexican,Sauber,Albert Park Grand Prix Circuit,Australia,13,0.0,18,False,5.0,107776.00000000001,923.0000000000146,0,0
5460,880,824,206,22,19,1:48.147,,,108146.99999999999,,,Australian Grand Prix,2013,1,1,V8,Jules Bianchi,French,Marussia,Albert Park Grand Prix Circuit,Australia,15,0.0,19,False,4.0,108146.99999999999,-381.0,0,0
5461,880,820,206,23,20,1:48.909,,,108908.99999999999,,,Australian Grand Prix,2013,1,1,V8,Max Chilton,British,Marussia,Albert Park Grand Prix Circuit,Australia,17,0.0,20,False,3.0,108908.99999999999,381.0,0,0
5462,880,823,207,21,21,1:49.519,,,109519.0,,,Australian Grand Prix,2013,1,1,V8,Giedo van der Garde,Dutch,Caterham,Albert Park Grand Prix Circuit,Australia,18,0.0,21,False,3.0,109519.0,-553.5,0,0
5463,880,819,207,20,22,1:50.626,,,110626.0,,,Australian Grand Prix,2013,1,1,V8,Charles Pic,French,Caterham,Albert Park Grand Prix Circuit,Australia,16,0.0,22,False,6.0,110626.0,553.5,0,0
5464,881,20,9,1,1,1:37.899,1:37.245,1:49.674,97899.0,97245.0,109674.0,Malaysian Grand Prix,2013,2,2,V8,Sebastian Vettel,German,Red Bull,Sepang International Circuit,Malaysia,1,25.0,1,False,0.0,109674.0,140.0,1,1
5465,881,13,6,4,2,1:37.712,1:36.874,1:50.587,97712.0,96874.0,110587.0,Malaysian Grand Prix,2013,2,2,V8,Felipe Massa,Brazilian,Ferrari,Sepang International Circuit,Malaysia,5,10.0,2,False,-3.0,110587.0,199.0,1,1
5466,881,4,6,3,3,1:37.314,1:36.877,1:50.727,97314.0,96877.00000000001,110727.0,Malaysian Grand Prix,2013,2,2,V8,Fernando Alonso,Spanish,Ferrari,Sepang International Circuit,Malaysia,22,0.0,3,True,-19.0,110727.0,-199.0,1,1
5467,881,1,131,10,4,1:37.513,1:36.517,1:51.699,97513.0,96517.0,111699.0,Malaysian Grand Prix,2013,2,2,V8,Lewis Hamilton,British,Mercedes,Sepang International Circuit,Malaysia,3,15.0,4,False,1.0,111699.0,137.0,1,1
5468,881,17,9,2,5,1:37.619,1:36.449,1:52.244,97619.0,96449.0,112244.0,Malaysian Grand Prix,2013,2,2,V8,Mark Webber,Australian,Red Bull,Sepang International Circuit,Malaysia,2,18.0,5,False,3.0,112244.0,-140.0,1,1
5469,881,3,131,9,6,1:37.239,1:36.190,1:52.519,97239.0,96190.0,112519.0,Malaysian Grand Prix,2013,2,2,V8,Nico Rosberg,German,Mercedes,Sepang International Circuit,Malaysia,4,12.0,6,False,2.0,112519.0,-137.0,1,1
5470,881,8,208,7,7,1:36.959,1:36.640,1:52.970,96959.0,96640.0,112970.0,Malaysian Grand Prix,2013,2,2,V8,Kimi RÃ_ikkÃÂ¦nen,Finnish,Lotus F1,Sepang International Circuit,Malaysia,7,6.0,10,False,3.0,112970.0,-202.0,1,1
